user_id,trial_id,timestamp_s,sw_dt,sw_h,sw_m,sw_s,sw_ns,sw_rotvec_w,sw_rotvec_x,sw_rotvec_y,sw_rotvec_z,sw_rotvec_conf,sw_gyro_x,sw_gyro_y,sw_gyro_z,sw_lvel_x,sw_lvel_y,sw_lvel_z,sw_lacc_x,sw_lacc_y,sw_lacc_z,sw_pres,sw_grav_x,sw_grav_y,sw_grav_z,ph_dt,ph_h,ph_m,ph_s,ph_ns,ph_rotvec_w,ph_rotvec_x,ph_rotvec_y,ph_rotvec_z,ph_rotvec_conf,ph_gyro_x,ph_gyro_y,ph_gyro_z,ph_lvel_x,ph_lvel_y,ph_lvel_z,ph_lacc_x,ph_lacc_y,ph_lacc_z,ph_pres,ph_grav_x,ph_grav_y,ph_grav_z,sw_forward_w,sw_forward_x,sw_forward_y,sw_forward_z,ph_forward_w,ph_forward_x,ph_forward_y,ph_forward_z,sw_init_pres,label
recorded_user,104,1.326911,0.010150999762117863,17.0,55.0,49.0,110621000.0,0.8002229928970337,-0.16080500185489655,0.32900598645210266,0.4749079942703247,246.0,0.5546656250953674,6.762278079986572,4.312708854675293,-0.23704326152801514,-0.11310096085071564,0.2119951993227005,-23.609222412109375,-11.264719009399414,21.114465713500977,997.57080078125,-6.786247730255127,1.6316004991531372,6.888767242431641,0.005326000042259693,17.0,55.0,50.0,221739008.0,0.5592665672302246,0.4378522038459778,0.47341153025627136,0.5209490060806274,-1.0,0.014075343497097492,0.0007890336564742029,-0.04505127668380737,0.011918644420802593,0.00044761033495888114,0.00023858337954152375,1.258984088897705,0.047281745821237564,0.025201916694641113,999.0233154296875,-0.7105944156646729,9.640639305114746,1.6503074169158936,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,104,1.335192,0.010571999475359917,17.0,55.0,49.0,121193000.0,0.7952269911766052,-0.15584099292755127,0.3623259961605072,0.46048399806022644,246.0,2.2101104259490967,6.126977920532227,3.4550540447235107,-0.18180151283740997,-0.12198387086391449,0.2112070471048355,-18.16241455078125,-12.18648624420166,21.100099563598633,997.57080078125,-7.146690845489502,1.994403600692749,6.412296295166016,0.008938999846577644,17.0,55.0,50.0,230678000.0,0.558751106262207,0.4382670819759369,0.4731033742427826,0.5214329957962036,-1.0,0.030975889414548874,0.07673969864845276,-0.045254893600940704,0.0060083456337451935,-2.043581844191067e-05,0.00025301455752924085,1.2693268060684204,-0.004317283630371094,0.053452011197805405,999.0233154296875,-0.7025507092475891,9.641386985778809,1.649383544921875,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,104,1.34596,0.011618999764323235,17.0,55.0,49.0,132812000.0,0.7860850095748901,-0.1454470008611679,0.4008280038833618,0.4474950134754181,246.0,2.649933338165283,5.4648003578186035,2.5607471466064453,-0.143680602312088,-0.10970745235681534,0.1927475482225418,-14.267048835754395,-10.893617630004883,19.13924789428711,997.57080078125,-7.305622577667236,2.1916189193725586,6.1640143394470215,0.010460999794304371,17.0,55.0,50.0,241139008.0,0.5579643845558167,0.4384308457374573,0.47310692071914673,0.5221341252326965,-1.0,0.048853907734155655,0.16836951673030853,-0.04505128040909767,0.017919886857271194,-0.0011035311035811901,0.0016495147719979286,1.2619315385818481,-0.07771147042512894,0.11616004258394241,999.0233154296875,-0.6808884739875793,9.643696784973145,1.6449580192565918,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,104,1.357742,0.017542999237775803,17.0,55.0,49.0,150355008.0,0.7628920078277588,-0.13725799322128296,0.45427900552749634,0.43907201290130615,246.0,0.8711108565330505,4.3830132484436035,1.545181155204773,-0.0859375149011612,-0.03764423727989197,0.18052887916564941,-10.432798385620117,-5.76339864730835,18.038768768310547,997.57080078125,-7.7821784019470215,2.765730142593384,5.287611484527588,0.011274999938905239,17.0,55.0,50.0,252414000.0,0.5569776296615601,0.43832704424858093,0.4733721911907196,0.5230335593223572,-1.0,0.055359624326229095,0.24824011325836182,-0.040775228291749954,0.010969520546495914,-0.0007311938679777086,0.001560394186526537,1.1587203741073608,-0.07723666727542877,0.16482584178447723,999.0233154296875,-0.6691589951515198,9.645118713378906,1.6414358615875244,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.158204,0.015738999471068382,17.0,55.0,52.0,872753024.0,0.8388299942016602,0.16006900370121002,0.0414390005171299,0.5186750292778015,246.0,0.05680954083800316,-0.019542109221220016,0.03481467068195343,0.0012734539341181517,-0.0023508737795054913,-0.0025469809770584106,0.06351375579833984,-0.11725027859210968,-0.12703116238117218,997.713623046875,0.8933664560317993,3.115802764892578,9.255487442016602,0.11423299461603165,17.0,55.0,54.0,76173000.0,0.5544529557228088,0.43784812092781067,0.4821111559867859,0.5181117057800293,-1.0,-0.030401427298784256,-0.10668160021305084,0.0018731122836470604,-0.029379962012171745,0.0024442842695862055,0.0005461374530568719,-0.24827487766742706,0.02065538428723812,0.004615125712007284,999.0408935546875,-0.7895499467849731,9.66044807434082,1.4908872842788696,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.158204,0.011688999831676483,17.0,55.0,52.0,884441984.0,0.8387060165405273,0.16035200655460358,0.041492998600006104,0.5187839865684509,246.0,0.018325956538319588,-0.015882495790719986,0.02687806822359562,0.00014379239291884005,-0.00038344637141563,-0.0020370588172227144,0.014365212060511112,-0.038307227194309235,-0.20350712537765503,997.713623046875,0.8960899114608765,3.122969388961792,9.252809524536133,0.005697999615222216,17.0,55.0,54.0,81871000.0,0.5550779104232788,0.4384658634662628,0.4812934398651123,0.5176802277565002,-1.0,-0.029703300446271896,-0.17636175453662872,-5.090388367534615e-05,0.00024261552607640624,-0.00011039946548407897,-0.00017610995564609766,0.051255106925964355,-0.02332305908203125,-0.03720510005950928,999.0408935546875,-0.787871241569519,9.660311698913574,1.4926568269729614,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.159151,0.011365999467670918,17.0,55.0,52.0,895808000.0,0.8386240005493164,0.16048100590705872,0.04145200178027153,0.5188800096511841,246.0,-0.02321287989616394,-0.028099803254008293,0.02687807008624077,0.0005786766414530575,-2.411152672721073e-05,-0.00202536815777421,0.05746084451675415,-0.002394201699644327,-0.20111294090747833,997.705078125,0.8986244797706604,3.124446392059326,9.25206470489502,0.008932000026106834,17.0,55.0,54.0,90803000.0,0.5555580854415894,0.43881523609161377,0.4807531535625458,0.5173710584640503,-1.0,-0.02827794849872589,-0.18511748313903809,-0.00636317441239953,4.394392090034671e-05,0.0002502829011064023,0.00016775228141341358,0.004641861654818058,0.026437753811478615,0.017719922587275505,999.0408935546875,-0.7856301665306091,9.659847259521484,1.4968396425247192,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.159151,0.007817999459803104,17.0,55.0,52.0,903625984.0,0.8385739922523499,0.1604599952697754,0.04122500121593475,0.5189849734306335,246.0,-0.04764748737215996,-0.0354301854968071,0.02687807008624077,0.0005063420976512134,-0.0018565877107903361,-0.001229687943123281,0.05027823522686958,-0.1843535304069519,-0.12210428714752197,997.705078125,0.9027577638626099,3.1217291355133057,9.252578735351562,0.011208999902009964,17.0,55.0,54.0,102012000.0,0.5560998916625977,0.4390868842601776,0.4802325963973999,0.5170418620109558,-1.0,-0.02750418707728386,-0.197538360953331,-0.01634061522781849,-0.0005703477654606104,0.000770258717238903,0.0008159333374351263,-0.06024634838104248,0.08136312663555145,0.08618777245283127,999.0413818359375,-0.785139799118042,9.659090042114258,1.501974105834961,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.159151,0.008593999780714512,17.0,55.0,52.0,912220032.0,0.8385519981384277,0.16034600138664246,0.04090199992060661,0.5190799832344055,246.0,-0.05497787147760391,-0.03176499158143997,0.02321287989616394,0.0011982698924839497,-0.0030196402221918106,-0.002013093326240778,0.11971009522676468,-0.3016694188117981,-0.20111292600631714,997.705078125,0.9077563881874084,3.1164400577545166,9.253872871398926,0.010215999558568,17.0,55.0,54.0,112228000.0,0.5566946268081665,0.43927001953125,0.4796844720840454,0.5167550444602966,-1.0,-0.027717992663383484,-0.22747071087360382,-0.0204639695584774,-0.000934964045882225,0.0009463670430704951,0.0018767608562484384,-0.09876109659671783,0.09996560215950012,0.19824394583702087,999.0413818359375,-0.7853708863258362,9.657954216003418,1.5091383457183838,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.213667,0.031501997262239456,17.0,55.0,52.0,943721984.0,0.8385769724845886,0.15930800139904022,0.038757000118494034,0.5195249915122986,246.0,-0.07771837711334229,-0.020784256979823112,0.013453874737024307,0.006568418815732002,-0.013566898182034492,-0.007651391439139843,0.21784812211990356,-0.4499596357345581,-0.2537660002708435,997.705078125,0.9214094877243042,3.095924139022827,9.259408950805664,0.07094499468803406,17.0,55.0,54.0,183172992.0,0.560839831829071,0.4432887136936188,0.4732348918914795,0.5147839784622192,-1.0,-0.02799288183450699,-0.267808198928833,0.0019445875659585,0.014791803434491158,-0.002533536870032549,0.009212139062583447,0.20832981169223785,-0.03568268567323685,0.12974503636360168,999.0465087890625,-0.729831337928772,9.654210090637207,1.5601177215576172,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.218662,0.007828000001609325,17.0,55.0,52.0,951550016.0,0.8386610150337219,0.15847299993038177,0.037370000034570694,0.5197449922561646,246.0,-0.18081611394882202,-0.0024434609804302454,-0.0012217304902151227,0.0029898295179009438,-0.006944119930267334,-0.00470174802467227,0.2968810200691223,-0.689530074596405,-0.4668693244457245,997.705078125,0.9241334795951843,3.0841965675354004,9.263050079345703,0.007534999866038561,17.0,55.0,54.0,190708000.0,0.5610576272010803,0.4440290927886963,0.47238144278526306,0.5146923661231995,-1.0,-0.016467895358800888,-0.19652029871940613,0.027234388515353203,0.002448496175929904,-0.0002795829495880753,-7.299755816347897e-05,0.5172708034515381,-0.059064868837594986,-0.015421509742736816,999.0465087890625,-0.7228314280509949,9.654479026794434,1.5617094039916992,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.233772,0.014806999824941158,17.0,55.0,52.0,966356992.0,0.8388209939002991,0.15716099739074707,0.03549100086092949,0.5200179815292358,246.0,-0.2736676335334778,0.0012217304902151227,-0.007330383639782667,0.0031873974949121475,-0.008148234337568283,-0.004864975344389677,0.31842881441116333,-0.8140285611152649,-0.48602294921875,997.705078125,0.9249710440635681,3.0538337230682373,9.27302074432373,0.01438399963080883,17.0,55.0,54.0,205092000.0,0.5612186193466187,0.44474419951438904,0.47159838676452637,0.5146175622940063,-1.0,-0.01219183485955,-0.16892953217029572,0.028354305773973465,0.009762062691152096,-0.001996799372136593,-0.0008855267078615725,0.5155877470970154,-0.10546185821294785,-0.04676949232816696,999.0465087890625,-0.6955604553222656,9.655839920043945,1.5656770467758179,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.240864,0.029600000008940697,17.0,55.0,52.0,995956992.0,0.839896023273468,0.15002700686454773,0.027580000460147858,0.5208680033683777,246.0,-0.52851402759552,-0.010205164551734924,-0.02285923808813095,0.0042307693511247635,-0.016201922670006752,-0.009399037808179855,0.3690575361251831,-1.336368441581726,-0.8096467852592468,997.72802734375,0.9266378283500671,2.9516348838806152,9.305890083312988,0.00828699953854084,17.0,55.0,54.0,213379008.0,0.5613529086112976,0.44543686509132385,0.47089850902557373,0.5145128965377808,-1.0,-0.009086613543331623,-0.14362958073616028,0.026267187669873238,0.004147534258663654,-0.0011401092633605003,-0.0010367479408159852,0.43811020255088806,-0.12043143063783646,-0.10951322317123413,999.0465087890625,-0.6838712692260742,9.656612396240234,1.5660569667816162,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.251092,0.008119999431073666,17.0,55.0,53.0,4077000.0,0.8404939770698547,0.14672799408435822,0.02473299950361252,0.5209879875183105,246.0,-0.6585127115249634,-0.04153883829712868,-0.018325956538319588,0.0054567307233810425,-0.021033653989434242,-0.011874999850988388,0.5434837937355042,-2.094926595687866,-1.1827356815338135,997.72802734375,0.928503155708313,2.89330792427063,9.324003219604492,0.009457999840378761,17.0,55.0,54.0,222836992.0,0.5614669919013977,0.4460713863372803,0.47029393911361694,0.5143916606903076,-1.0,-0.00343612814322114,-0.12255479395389557,0.027030760422348976,0.0034171363804489374,-0.0009931520326063037,-0.0008574918028898537,0.36095520853996277,-0.10490754246711731,-0.090577632188797,999.0496826171875,-0.6736870408058167,9.657334327697754,1.5660226345062256,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.264328,0.03047199919819832,17.0,55.0,53.0,34549000.0,0.8419420123100281,0.13888800144195557,0.0193719994276762,0.5210250020027161,246.0,-0.6657252907752991,-0.010447857901453972,-0.004811827093362808,0.0057037645019590855,-0.03482172265648842,-0.029333647340536118,0.6283087730407715,-2.908884048461914,-2.055652141571045,997.72802734375,0.9351385235786438,2.709019660949707,9.378545761108398,0.010451999492943287,17.0,55.0,54.0,233288992.0,0.5615363717079163,0.4465925991535187,0.4697859287261963,0.514327883720398,-1.0,0.0035888287238776684,-0.10972659289836884,0.029474223032593727,0.002777515444904566,-0.0009561720653437078,-5.967837569187395e-05,0.29339146614074707,-0.1010013148188591,-0.006303880829364061,999.0496826171875,-0.6645748019218445,9.65787124633789,1.5666080713272095,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.271002,0.02421499788761139,17.0,55.0,53.0,58764000.0,0.842960000038147,0.13266600668430328,0.01627800054848194,0.5211060047149658,246.0,-0.7662642598152161,0.10037343204021454,-0.04247298464179039,0.004361702129244804,-0.04452770948410034,-0.04841010272502899,0.4939570128917694,-4.1529998779296875,-4.267262935638428,997.72802734375,0.9206119179725647,2.58111310005188,9.415982246398926,0.009281999431550503,17.0,55.0,54.0,242571008.0,0.5615785717964172,0.4470002353191376,0.4693448543548584,0.514330267906189,-1.0,0.004260788206011057,-0.10261000692844391,0.030695956200361252,0.0022661779075860977,-0.000786424963735044,0.0006889945361763239,0.239378422498703,-0.0830707773566246,0.0727791115641594,999.0496826171875,-0.6563017964363098,9.65816593170166,1.5682811737060547,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
recorded_user,105,0.279014,0.017196999862790108,17.0,55.0,53.0,75961000.0,0.8445109724998474,0.12460300326347351,0.013174000196158886,0.5206720232963562,246.0,-0.9168230295181274,0.23074422776699066,-0.15593144297599792,0.005248422268778086,-0.0612315908074379,-0.0754191055893898,0.5263547301292419,-5.687976837158203,-6.943378925323486,997.72802734375,0.8858489394187927,2.422877550125122,9.461254119873047,0.008347999304533005,17.0,55.0,54.0,250919008.0,0.5616111755371094,0.44727012515068054,0.46893617510795593,0.5144328474998474,-1.0,-0.0024180046748369932,-0.10550142824649811,0.03313940763473511,0.0017340835183858871,-0.0007868313114158809,0.0017626495100557804,0.183172807097435,-0.08311370015144348,0.18619026243686676,999.0496826171875,-0.6487840414047241,9.658014297485352,1.5723316669464111,0.9586206674575806,-0.00046150031266734004,0.04575328156352043,-0.28098541498184204,0.5860521197319031,0.486549437046051,0.4723847210407257,0.4434695839881897,997.8009033203125,1
